12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5335607829779083,0.594492745,0.9642982731342327,0.9442297409850501,0.3207389284808724,0.5796502925953694,0.6777010013890505,0.6541505983503827,0.716900861,0.5767948071949353,0.7787813334193546,0.6620944876082677,0.6988331455691905,0.6177009415226485,0.7050423849335039,0.7342957380263845,0.5335607829779083,0.594492745,0.9642982731342327,0.9442297409850501,1,1,0,0,0,0,0,0,1,1,1,1,0,2,7
12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5335607829779083,0.594492745,0.9642982731342327,0.9441168633153252,0.3207389284808724,0.5796382465637805,0.6777010013890505,0.654137485,0.716900861,0.5768184197571785,0.7787813334193546,0.654851639,0.6952872340481702,0.6177009415226485,0.7050423849335039,0.7342957380263845,0.5335607829779083,0.594492745,0.9642982731342327,0.9441168633153252,1,1,0,0,0,0,0,0,1,1,1,1,0,2,7
12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7416089244956469,0.8093352018943718,0.7842379690199652,0.8803337089705343,0.700451771,0.8685264179145284,0.7562522980592206,0.7285381858070157,0.7628214763502229,0.7339365653833362,0.7801750454674592,0.6454128992442756,0.7100545886714275,0.7910046850383008,0.771888427,0.7005381307285011,0.7416089244956469,0.8093352018943718,0.7842379690199652,0.8803337089705343,1,1,0,0,0,0,0,0,1,1,1,1,0,2,6
12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5342729219731472,0.594492745,0.9633524051879874,0.9441168633153252,0.3207754168936538,0.5802683149810103,0.6777010013890505,0.654372182,0.716900861,0.5768184197571785,0.7787813334193546,0.653067091,0.6988331455691905,0.73790042,0.7680557847645061,0.7346031811822233,0.5342729219731472,0.594492745,0.9633524051879874,0.9441168633153252,1,1,0,0,0,0,0,0,1,1,1,1,0,2,7
12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5342729219731472,0.5944965533899724,0.9633524051879874,0.961788354,0.3207754168936538,0.5802683149810103,0.6777010013890505,0.654372182,0.7174118380443955,0.5768184197571785,0.714344628,0.7115350817454016,0.689079459,0.7386569813206488,0.6894225060610506,0.7346031811822233,0.5342729219731472,0.5944965533899724,0.9633524051879874,0.961788354,1,1,0,0,0,0,0,0,1,1,1,1,0,2,7
12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5385307361233851,0.5951699408093458,0.9527688382984274,0.8669764223534796,0.32032527483584006,0.5676798061814777,0.6777010013890505,0.645762216,0.6977734033916494,0.5783660357099883,0.7166292560345182,0.5841830853951345,0.4726659414651499,0.7404903044917852,0.7364717666496176,0.5798797335283034,0.5385307361233851,0.5951699408093458,0.9527688382984274,0.8669764223534796,1,1,0,0,0,0,0,0,1,1,1,1,0,2,6
12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7944673900528036,0.8232692362879628,0.7862711953038924,0.9859129431240462,0.8270912479992775,0.9615884310593651,0.7908495540824535,0.7843321981644065,0.8017655767832543,0.7392602994171983,0.7812472176786392,0.7662090113776493,0.7464538231781624,0.8207296511593875,0.8000746586421057,0.8002451400341797,0.7944673900528036,0.8232692362879628,0.7862711953038924,0.9859129431240462,1,1,0,0,0,0,0,0,1,1,1,1,0,2,7
12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5385307361233851,0.5907152573406065,0.9527688382984274,0.8675623345842276,0.32032527483584006,0.5676798061814777,0.6824319228910168,0.6451890584545397,0.6984265429273261,0.5746161703822152,0.7149008644489134,0.5806819587585278,0.4726659414651499,0.7400864159972129,0.7352372415289007,0.5814163146594264,0.5385307361233851,0.5907152573406065,0.9527688382984274,0.8675623345842276,1,1,0,0,0,0,0,0,1,1,1,1,0,2,6
12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7416803867002387,0.7600802226475041,0.9459297373390435,0.9704262753237164,0.7095163993188104,0.9637309177021083,0.7408462326903198,0.7295328248997672,0.7229987535447634,0.6803628841342205,0.7844222191806751,0.7227017892695082,0.81664443,0.7462428923068491,0.7905637501066901,0.7562678082841405,0.7416803867002387,0.7600802226475041,0.9459297373390435,0.9704262753237164,1,1,0,0,0,0,0,0,1,1,1,1,0,2,6
12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5455379857600662,0.5811765254236511,0.9599713111332682,0.9436430289170957,0.3267893202067701,0.557185235,0.6781248012603897,0.6406595188389842,0.7139862975759165,0.5554160692269512,0.713165034,0.5657494713724727,0.47150066462688556,0.6827650481660217,0.6367100451206316,0.5845354913109715,0.5455379857600662,0.5811765254236511,0.9599713111332682,0.9436430289170957,1,1,0,0,0,0,0,0,1,1,1,1,0,2,6
